competition_id,mean,round_type_id,group_id,scramble_num,scramble,optimal_simulcount,simulcount_solution
BacktoSchoolColorado2024,5.8,f,A,5,UR6+ DR6+ DL6+ UL0+ U1- R2- D2+ L4- ALL2- y2 U4- R4- D5+ L4- ALL1-,6,"UR(2,-5) DL(-2,-1) U(5,-3) dr(6,-4) ul(0,-4) /(2,-3)"
BanParityOpen2017,5.8,f,A,1,UR5- DR6+ DL5+ UL3+ U5+ R2- D2+ L5- ALL2+ y2 U3+ R1+ D2- L0+ ALL5+,6,"UR(1,-3) UL(-3,1) U(-1,-2) D(-1,2) ul(4,1) /(1,-4)"
BanParityOpen2017,5.8,f,A,2,UR4+ DR2- DL4- UL4- U1+ R3+ D2- L4+ ALL6+ y2 U4- R2- D0+ L2+ ALL6+ DR DL,5,"UR(-5,6) UL(4,0) D(-4,-4) dr(0,2) dl(-1,-2)"
BanParityOpen2017,5.8,f,A,3,UR2+ DR0+ DL1- UL5+ U1- R0+ D5- L2+ ALL1- y2 U3- R0+ D4+ L4+ ALL2+ UR,6,"UR(-2,-1) UL(-4,4) D(6,-3) L(-2,0) dr(1,4) ALL(0,3)"
BanParityOpen2017,5.8,f,A,4,UR0+ DR4+ DL2+ UL6+ U5- R2- D2- L3- ALL2- y2 U2- R0+ D3- L3- ALL1- UR DR,6,"UR(-1,3) DR(-1,6) D(-3,-2) L(-5,0) dr(0,-3) /(0,-1)"
BanParityOpen2017,5.8,f,A,5,UR6+ DR1+ DL1+ UL3- U4+ R4- D2+ L6+ ALL0+ y2 U3+ R5+ D3- L6+ ALL5- UR UL,6,"UR(-3,-2) U(-4,-3) D(-4,-2) L(-4,6) ul(-1,5) \(3,2)"
BangkokBigTimeinFarm2023,5.8,2,B,1,UR4+ DR2- DL5- UL4+ U3- R4- D4- L5+ ALL4- y2 U1+ R3- D1- L0+ ALL1- UL,6,"DR(2,4) DL(-4,4) U(-5,2) D(1,1) dl(0,-3) ALL(3,0)"
BangkokBigTimeinFarm2023,5.8,2,B,2,UR6+ DR5+ DL4+ UL5+ U1+ R1+ D3+ L2+ ALL6+ y2 U3- R1- D1+ L5- ALL4- UR DL UL,5,"L(1,-4) ur(0,-2) dr(-2,1) ul(0,-1) \(4,6)"
BangkokBigTimeinFarm2023,5.8,2,B,3,UR6+ DR2- DL6+ UL6+ U0+ R4- D6+ L4+ ALL4- y2 U4+ R1+ D0+ L0+ ALL3+ DR DL,6,"UR(0,1) DL(2,-1) R(0,-3) L(6,0) ul(0,4) /(-2,-5)"
BangkokBigTimeinFarm2023,5.8,2,B,4,UR6+ DR0+ DL6+ UL5- U1- R5- D6+ L5- ALL4- y2 U4+ R3- D3- L1+ ALL1- DR DL UL,6,"UR(-4,0) UL(4,6) R(3,-3) ur(0,4) dr(-4,-3) /(3,6)"
BangkokBigTimeinFarm2023,5.8,2,B,5,UR5- DR0+ DL2+ UL2+ U5+ R5+ D5- L5- ALL3+ y2 U4+ R4- D2- L1+ ALL2-,6,"DL(1,4) U(-2,-3) D(2,-4) dr(-4,1) ul(-1,-4) /(2,3)"
BangkokCubeFestival2025,5.8,1,C,1,UR1- DR4+ DL0+ UL2- U1- R5+ D5- L4+ ALL5+ y2 U4- R5- D0+ L0+ ALL0+,6,"UR(4,-1) DL(-1,3) D(2,1) L(-1,0) ul(-1,-5) \(0,5)"
BangkokCubeFestival2025,5.8,1,C,2,UR3+ DR3+ DL3+ UL3+ U5- R5- D4+ L2+ ALL0+ y2 U6+ R0+ D0+ L0+ ALL3-,4,"UR(-1,-5) DL(4,2) D(-2,6) /(3,0)"
BangkokCubeFestival2025,5.8,1,C,3,UR3+ DR6+ DL3- UL6+ U4- R3+ D4- L2- ALL2- y2 U4+ R3- D2+ L6+ ALL3-,6,"UR(0,-1) U(-5,5) D(1,4) L(-1,6) dl(-4,-3) /(6,-5)"
BangkokCubeFestival2025,5.8,1,C,4,UR1- DR5+ DL3+ UL3+ U6+ R1+ D5- L1+ ALL2- y2 U4- R1+ D2- L1+ ALL5+,7,"UR(4,0) R(3,1) D(-3,-4) L(5,3) dr(0,-2) /(3,3) ALL(1,0)"
BangkokCubeFestival2025,5.8,1,C,5,UR1+ DR3- DL2- UL5- U2+ R1- D2+ L5+ ALL0+ y2 U0+ R3+ D1+ L4+ ALL1+,6,"DR(3,1) UL(2,0) L(0,6) dr(-2,-2) dl(0,3) /(-2,1)"
BangkokCubeFestival2025,5.8,2,A,1,UR6+ DR5+ DL0+ UL3- U4- R1- D2+ L5- ALL3- y2 U2- R1+ D0+ L5- ALL5+,6,"UR(6,0) UL(-5,1) R(-4,1) D(5,-2) L(1,-5) \(0,4)"
BangkokCubeFestival2025,5.8,2,A,2,UR2- DR1- DL1- UL3+ U1- R0+ D5- L0+ ALL5- y2 U2+ R3- D3+ L0+ ALL5-,5,"DR(1,3) DL(-2,-5) R(2,6) D(-4,2) dl(3,3)"
BangkokCubeFestival2025,5.8,2,A,3,UR6+ DR1+ DL2+ UL2+ U5- R2- D1- L3+ ALL2- y2 U2+ R5+ D0+ L4+ ALL1-,6,"UR(-3,5) DR(-2,-4) L(5,-5) ur(-3,-3) ul(0,5) /(-1,0)"
BangkokCubeFestival2025,5.8,2,A,4,UR4- DR1+ DL1+ UL4+ U4+ R6+ D2- L1+ ALL5- y2 U4+ R1+ D2- L5- ALL6+,6,"UR(-3,5) U(-1,-2) L(6,4) ur(0,3) ul(-4,1) \(-4,5)"
BangkokCubeFestival2025,5.8,2,A,5,UR6+ DR4- DL1+ UL5+ U1+ R2- D0+ L2- ALL2- y2 U0+ R4- D2- L0+ ALL3+,6,"UR(0,3) UL(-4,-5) U(4,2) D(3,0) dl(0,-4) \(6,1)"
BarbertonMini52024,5.8,d,B,1,UR2- DR4- DL3+ UL4+ U0+ R2+ D0+ L5+ ALL1+ y2 U1- R2- D1- L1- ALL3-,6,"UR(-2,-5) DR(1,4) R(5,-1) dr(3,-1) ul(0,-1) /(-4,-4)"
BarbertonMini52024,5.8,d,B,2,UR1- DR5+ DL4+ UL4+ U2- R6+ D2+ L4- ALL1+ y2 U2- R4- D6+ L2- ALL3+,6,"DR(5,6) DL(-4,-3) U(-1,6) R(-3,-4) ur(0,-2) \(0,-2)"
BarbertonMini52024,5.8,d,B,3,UR0+ DR1+ DL1- UL1+ U1- R2+ D1+ L3- ALL5+ y2 U2+ R6+ D3- L6+ ALL2-,6,"DL(3,0) R(-3,-3) D(-4,-4) ur(5,6) dl(0,-3) \(6,1)"
BarbertonMini52024,5.8,d,B,4,UR3+ DR6+ DL3+ UL6+ U3- R5+ D3+ L4- ALL1- y2 U1- R3+ D0+ L4+ ALL3+,5,"U(6,0) R(-2,3) L(-5,5) ur(1,-1) /(6,2)"
BarbertonMini52024,5.8,d,B,5,UR3+ DR6+ DL6+ UL4- U1+ R5- D4+ L1- ALL1+ y2 U6+ R4+ D6+ L1+ ALL4+,6,"DR(-4,0) L(-1,5) ur(1,2) dr(-4,6) ul(4,4) \(5,4)"
BarbyCube2024,5.8,d,C,1,UR2- DR6+ DL2+ UL6+ U6+ R1+ D4+ L0+ ALL2- y2 U1- R1+ D1- L3+ ALL3-,6,"UR(2,0) R(5,2) L(4,4) ur(6,-1) dl(4,-1) /(6,-5)"
BarbyCube2024,5.8,d,C,2,UR4+ DR2+ DL2- UL2+ U0+ R6+ D0+ L3- ALL5- y2 U1+ R4+ D4+ L4+ ALL5+,6,"UR(0,-2) U(6,0) L(3,3) ur(4,1) dl(5,4) /(2,0)"
BarbyCube2024,5.8,d,C,3,UR1- DR3- DL6+ UL3+ U3+ R2- D3+ L0+ ALL5- y2 U5+ R4+ D3+ L2- ALL6+,6,"DR(6,0) U(-5,-1) D(0,5) L(3,-2) dl(1,4) /(3,-2)"
BarbyCube2024,5.8,d,C,4,UR1+ DR6+ DL1+ UL2+ U5- R5+ D5+ L2- ALL4+ y2 U4+ R0+ D5+ L0+ ALL3+,6,"UR(0,1) UL(-1,-3) U(3,-3) dl(5,-4) ul(4,4) \(-4,5)"
BarbyCube2024,5.8,d,C,5,UR3- DR5- DL5+ UL3- U1+ R1+ D2+ L1+ ALL6+ y2 U4+ R0+ D3+ L3+ ALL6+,5,"UR(5,2) DR(2,5) DL(-3,2) D(-1,4) dr(4,3)"
BarbyCube732017,5.8,c,A,1,UR3+ DR2- DL4+ UL5- U1- R2- D2- L4+ ALL6+ y2 U4+ R2- D2- L4+ ALL5+,6,"UR(1,-2) UL(2,1) D(0,4) L(-5,4) dl(0,-2) /(-3,4)"
BarbyCube732017,5.8,c,A,2,UR3+ DR4+ DL4+ UL6+ U5+ R3+ D2- L2- ALL4- y2 U3- R6+ D2- L4+ ALL4- UR DR DL,6,"UR(-2,2) DR(4,3) DL(4,1) D(-2,-3) dr(3,4) dl(0,6)"
BarbyCube732017,5.8,c,A,3,UR0+ DR6+ DL6+ UL2+ U2- R6+ D2- L3+ ALL3+ y2 U4- R4- D2- L2- ALL4+ DL,6,"UR(0,-3) DL(2,1) L(-1,0) dr(-2,-2) ul(4,-4) \(-1,0)"
BarbyCube732017,5.8,c,A,4,UR0+ DR5+ DL5- UL3+ U4- R6+ D1- L2- ALL2- y2 U5- R1- D2- L5- ALL2- DR DL,6,"UR(0,-5) DR(1,-2) U(1,-2) R(0,4) L(4,-5) ul(6,-5)"
BarbyCube732017,5.8,c,A,5,UR2- DR2+ DL4- UL6+ U1- R2+ D4- L1+ ALL3- y2 U5+ R3+ D3+ L3+ ALL3- DR DL UL,5,"DR(-2,3) UL(-3,0) D(-4,2) ur(-1,3) dl(1,3)"
BarbyCubeAutomne2017,5.8,c,B,1,UR2- DR1- DL0+ UL3- U2+ R1- D5+ L4+ ALL3+ y2 U4- R0+ D4+ L0+ ALL5+ UR DR DL,6,"UR(4,2) UL(-1,3) D(-4,0) ur(0,-4) dr(-4,4) \(-2,0)"
BarbyCubeAutomne2017,5.8,c,B,2,UR1- DR6+ DL1+ UL1+ U2- R2+ D2+ L5- ALL4+ y2 U0+ R6+ D6+ L5- ALL3+ UR DR UL,6,"UR(2,3) DL(3,5) R(3,-5) dr(0,-5) dl(-4,-1) \(0,1)"
BarbyCubeAutomne2017,5.8,c,B,3,UR5+ DR1- DL2+ UL1- U4+ R4+ D4- L4+ ALL3- y2 U5- R6+ D5+ L0+ ALL3+ UR DR DL UL,6,"UR(4,-4) DL(-5,2) U(0,-1) D(-4,-5) dl(0,6) \(-5,-1)"
BarbyCubeAutomne2017,5.8,c,B,4,UR3+ DR4- DL6+ UL1+ U2+ R5- D0+ L4- ALL5+ y2 U1- R3- D2- L2+ ALL5+ UR DR,5,"UR(6,2) DL(-2,0) L(-1,2) dl(-3,-2) ul(-4,-1)"
BarbyCubeAutomne2017,5.8,c,B,5,UR3+ DR3- DL4- UL1- U0+ R5- D5- L1+ ALL6+ y2 U6+ R3+ D2- L0+ ALL5- UR DR DL,6,"UR(5,3) UL(4,-2) U(1,1) dl(6,-3) ul(2,6) \(2,-3)"
BarnaulOpen2021,5.8,f,B,1,UR1+ DR3+ DL1+ UL4- U1- R5+ D4- L5+ ALL2- y2 U0+ R3+ D5- L1+ ALL5- UR,6,"UR(3,-2) UL(1,-2) L(-3,-3) dr(0,4) dl(-2,3) /(-3,6)"
BarnaulOpen2021,5.8,f,B,2,UR3- DR5- DL3- UL3+ U2- R6+ D4- L2- ALL3- y2 U0+ R1- D3+ L5- ALL5- UR DR DL UL,5,"UL(2,2) U(0,3) R(2,-1) L(0,-5) \(-3,5)"
BarnaulOpen2021,5.8,f,B,3,UR6+ DR4+ DL4- UL1- U0+ R1+ D5- L2- ALL4+ y2 U2+ R2+ D3- L5- ALL2+ DL UL,6,"DR(1,-1) UL(-5,-4) D(4,2) dr(3,-5) dl(-4,2) \(-2,4)"
BarnaulOpen2021,5.8,f,B,4,UR4- DR4+ DL6+ UL1- U4+ R4- D4+ L5- ALL5+ y2 U2+ R2+ D1+ L2+ ALL4+ UL,6,"UR(4,6) U(-3,1) D(-2,0) L(0,2) ul(3,2) /(1,0)"
BarnaulOpen2021,5.8,f,B,5,UR1+ DR5- DL5+ UL2- U3+ R1+ D3- L1- ALL3+ y2 U6+ R2+ D4+ L1- ALL0+ UL,6,"UL(-2,4) R(3,2) D(3,-1) ur(-3,-5) dr(1,4) \(-4,-5)"
BatamOpen2018,5.8,f,B,1,UR1+ DR4+ DL6+ UL2+ U0+ R0+ D2+ L4+ ALL3- y2 U4- R4+ D4- L1- ALL3- UL,5,"UR(-5,0) U(2,1) ur(6,4) dr(6,-5) ul(-1,4)"
BatamOpen2018,5.8,f,B,2,UR4+ DR3+ DL1+ UL4+ U6+ R1+ D6+ L5- ALL4- y2 U3+ R4+ D5+ L1- ALL3+ UR DL,6,"UR(2,-2) DR(2,-4) U(-4,5) ur(-2,-1) ul(5,4) \(5,0)"
BatamOpen2018,5.8,f,B,3,UR2+ DR1- DL1+ UL5- U5- R3+ D0+ L1+ ALL2- y2 U0+ R3- D5- L6+ ALL3- UL,6,"UR(-4,0) L(3,-4) dr(-2,-2) dl(0,-3) /(-3,-2) ALL(0,6)"
BatamOpen2018,5.8,f,B,4,UR6+ DR1- DL2+ UL5- U3- R3+ D1- L5- ALL6+ y2 U5+ R2+ D1- L4- ALL1- UL,6,"UR(4,4) U(-2,-1) D(0,3) L(-4,-4) ul(2,2) \(-2,-3)"
BatamOpen2018,5.8,f,B,5,UR4- DR4+ DL5- UL3+ U3- R2- D1- L1- ALL6+ y2 U4- R1+ D2- L3+ ALL6+ UR,6,"UR(4,-5) DR(-2,-3) R(0,1) D(4,-4) L(3,5) dr(6,-2)"
BayAreaSpeedcubin55SanRamon2024,5.8,d,C,1,UR5+ DR1- DL5- UL3- U5+ R4- D4+ L5+ ALL2+ y2 U3+ R3+ D1+ L5- ALL5-,6,"DL(0,-2) U(5,1) D(2,0) L(3,-5) ul(-1,3) \(-5,0)"
BayAreaSpeedcubin55SanRamon2024,5.8,d,C,2,UR6+ DR1+ DL2+ UL6+ U4- R1- D3+ L2- ALL0+ y2 U1+ R4+ D1- L1+ ALL1+,6,"DR(6,0) UL(6,-5) U(-2,-5) ur(-5,1) dl(-4,4) /(0,-1)"
BayAreaSpeedcubin55SanRamon2024,5.8,d,C,3,UR2+ DR4- DL5- UL5+ U5- R4- D4+ L0+ ALL4- y2 U3- R5+ D4- L3- ALL4-,5,"DR(5,4) U(-2,-4) R(1,5) ur(-4,-3) \(-1,1)"
BayAreaSpeedcubin55SanRamon2024,5.8,d,C,4,UR1- DR2- DL6+ UL2- U4- R3- D0+ L4+ ALL4+ y2 U5- R0+ D5- L1- ALL4+,6,"UR(6,-2) DL(4,5) U(1,-4) D(4,-5) dr(-2,-1) ul(-3,0)"
BayAreaSpeedcubin55SanRamon2024,5.8,d,C,5,UR1- DR5+ DL2- UL1+ U2- R3+ D4+ L2- ALL4- y2 U1+ R5+ D1+ L0+ ALL0+,6,"DR(5,-1) UL(3,4) U(-1,-3) dl(-3,4) ul(0,1) /(6,2)"
BayAreaSpeedcubin632024,5.8,d,A,1,UR1+ DR5+ DL4- UL3+ U3- R2+ D1- L5+ ALL0+ y2 U0+ R4+ D0+ L2- ALL5+,6,"UR(3,0) UL(-4,6) R(1,4) L(0,-2) dl(-4,0) \(-4,-1)"
BayAreaSpeedcubin632024,5.8,d,A,2,UR2- DR1- DL2+ UL2+ U2+ R2- D4- L5+ ALL5+ y2 U4+ R5+ D3+ L1- ALL2+,6,"UR(5,5) DL(3,6) U(5,3) ur(4,-1) ul(4,5) \(-4,-5)"
BayAreaSpeedcubin632024,5.8,d,A,3,UR6+ DR5- DL5- UL3+ U3+ R5- D5+ L3+ ALL2- y2 U3+ R3- D2+ L3+ ALL3+,6,"DR(5,3) R(-1,-5) L(-1,0) ur(-3,3) dl(-3,2) ALL(0,5)"
BayAreaSpeedcubin632024,5.8,d,A,4,UR3+ DR4+ DL2- UL2+ U5+ R1+ D5- L5- ALL5+ y2 U3- R1+ D3+ L3- ALL5+,5,"DR(3,-5) UL(5,-5) U(-3,3) R(1,1) ur(-2,-3)"
BayAreaSpeedcubin632024,5.8,d,A,5,UR3+ DR2+ DL1+ UL6+ U6+ R2+ D6+ L3- ALL4- y2 U4+ R1- D0+ L3+ ALL1+,6,"DL(3,-1) UL(-3,-1) R(5,-1) D(0,4) L(-4,3) \(4,3)"
BayAreaSpeedcubin632024,5.8,d,C,1,UR3- DR4+ DL0+ UL3- U4+ R3- D3- L6+ ALL0+ y2 U0+ R2- D4- L3+ ALL4+,6,"UR(2,1) D(-1,2) L(-3,-5) dr(-2,-4) ul(3,-2) \(-1,-3)"
BayAreaSpeedcubin632024,5.8,d,C,2,UR0+ DR4+ DL5+ UL4+ U4+ R1- D3- L4- ALL5+ y2 U4+ R4+ D3- L2- ALL5+,6,"UR(-2,0) DR(-1,-3) DL(-5,-2) U(6,-1) dr(-1,-2) ul(1,4)"
BayAreaSpeedcubin632024,5.8,d,C,3,UR2- DR1+ DL1+ UL5+ U2+ R3+ D0+ L3- ALL2- y2 U3- R3+ D6+ L4- ALL0+,6,"DR(-2,6) UL(-5,6) L(2,-4) dl(3,6) ul(2,-3) \(-5,3)"
BayAreaSpeedcubin632024,5.8,d,C,4,UR3- DR2- DL0+ UL2- U0+ R5+ D6+ L1- ALL0+ y2 U4- R1- D0+ L6+ ALL5+,6,"UR(5,-2) DR(-5,4) D(1,-3) L(3,6) ul(0,-1) /(5,2)"
BayAreaSpeedcubin632024,5.8,d,C,5,UR4- DR5+ DL1+ UL1- U1+ R4- D1- L0+ ALL1- y2 U5- R2+ D1+ L5- ALL1-,5,"UR(-4,-3) DR(-5,-1) U(-4,-1) ur(6,-5) dl(-1,2)"
BayonneAtoutcubesOpen2024,5.8,d,A,1,UR6+ DR3- DL5- UL5- U2- R1- D1+ L4- ALL5- y2 U2+ R2- D2- L1+ ALL2-,6,"UR(-2,3) U(3,-2) D(-5,4) L(2,1) ul(4,-2) \(4,5)"
BayonneAtoutcubesOpen2024,5.8,d,A,2,UR6+ DR1- DL5- UL3+ U3+ R6+ D2- L6+ ALL3+ y2 U5+ R5+ D1- L2- ALL3+,6,"UR(1,3) DR(0,-4) DL(-4,-5) U(-1,1) dr(0,-2) ul(-3,5)"
BayonneAtoutcubesOpen2024,5.8,d,A,3,UR0+ DR5- DL5- UL2- U2+ R2- D4+ L6+ ALL5+ y2 U3- R5+ D1- L2+ ALL1-,6,"DR(6,-5) R(1,-3) L(1,2) dl(6,-1) ul(1,-3) \(6,0)"
BayonneAtoutcubesOpen2024,5.8,d,A,4,UR2- DR0+ DL5- UL3+ U5- R2+ D1+ L5+ ALL5- y2 U4- R0+ D6+ L2+ ALL6+,6,"UR(0,-3) UL(-3,0) U(-5,6) D(4,6) ur(-2,2) ALL(0,-1)"
BayonneAtoutcubesOpen2024,5.8,d,A,5,UR5+ DR2+ DL2+ UL5+ U3+ R6+ D0+ L4+ ALL4+ y2 U0+ R0+ D1+ L6+ ALL5-,5,"UR(-1,4) DL(-4,-2) L(5,5) dr(2,1) /(3,6)"
BelfastSummer2024,5.8,c,A,1,UR2- DR4- DL2- UL2- U3- R6+ D4- L1- ALL5- y2 U2- R3+ D3+ L5+ ALL1+,5,"UL(-5,3) D(-2,-2) L(-2,5) dl(-3,3) /(5,1)"
BelfastSummer2024,5.8,c,A,2,UR1+ DR3- DL3+ UL6+ U6+ R2+ D3+ L4+ ALL1- y2 U3+ R6+ D5- L4+ ALL4+,6,"UL(-1,1) D(-3,0) dr(-5,4) dl(-5,3) ul(-1,3) \(6,1)"
BelfastSummer2024,5.8,c,A,3,UR2+ DR2+ DL4+ UL0+ U3+ R3- D2- L0+ ALL3+ y2 U4- R4- D4+ L5+ ALL0+,6,"UR(-1,0) DL(-4,1) U(-4,-1) dr(5,5) ul(4,-4) /(3,0)"
BelfastSummer2024,5.8,c,A,4,UR5- DR4- DL5- UL2- U4- R4- D2+ L6+ ALL6+ y2 U3+ R6+ D2- L5+ ALL3+,6,"DL(-5,5) U(-1,-2) R(1,3) L(6,5) ul(-5,3) \(2,1)"
BelfastSummer2024,5.8,c,A,5,UR2- DR1- DL0+ UL3- U5+ R0+ D2+ L5+ ALL1+ y2 U6+ R1+ D3- L4+ ALL0+,6,"DR(-1,-1) R(4,-2) L(-2,4) dl(1,-3) ul(6,6) \(-3,4)"
BelgianNationals2023,5.8,c,B,1,UR2- DR4- DL3+ UL5+ U3+ R0+ D5+ L4+ ALL4+ y2 U5+ R2- D6+ L2- ALL4+ DL,6,"UR(6,0) U(0,3) D(-4,0) ur(6,-2) dl(2,3) ul(-4,-5)"
BelgianNationals2023,5.8,c,B,2,UR3+ DR5- DL3+ UL5+ U1- R0+ D6+ L1- ALL4+ y2 U3- R1+ D0+ L3- ALL4+ DL UL,4,"DR(-4,-2) UL(5,3) R(6,1) ur(3,-3)"
BelgianNationals2023,5.8,c,B,3,UR3+ DR4+ DL5- UL3+ U1+ R1- D2+ L6+ ALL0+ y2 U4+ R1- D2- L2+ ALL3- UR DR DL UL,7,"UR(5,-2) DR(-1,0) U(0,-2) R(2,-1) L(-4,-2) ur(-3,4) \(0,3)"
BelgianNationals2023,5.8,c,B,4,UR6+ DR6+ DL1+ UL4- U1- R6+ D3- L3+ ALL2+ y2 U0+ R1- D5+ L3- ALL5- UR,6,"UR(-1,-4) DR(-4,6) U(0,5) R(-1,-1) L(0,-3) /(2,5)"
BelgianNationals2023,5.8,c,B,5,UR5+ DR4+ DL2+ UL4- U5+ R5- D0+ L4+ ALL6+ y2 U5+ R3- D4+ L5+ ALL0+ UR DL,6,"DR(-4,-4) DL(-2,0) U(6,-5) ur(-3,5) dl(-2,-3) ALL(0,6)"
BelgianNationals2025,5.8,d,B,1,UR0+ DR4+ DL4+ UL4+ U5- R3- D3+ L0+ ALL0+ y2 U3- R2+ D4+ L4- ALL4+,6,"UR(4,0) U(-3,4) R(-5,2) D(1,-3) L(4,-4) /(4,4)"
BelgianNationals2025,5.8,d,B,2,UR5- DR5+ DL4- UL0+ U5- R1+ D1- L5+ ALL5+ y2 U6+ R0+ D1+ L5- ALL3+,5,"UR(-1,4) UL(-1,4) ur(4,6) dr(-3,1) \(0,2)"
BelgianNationals2025,5.8,d,B,3,UR3- DR0+ DL3- UL1- U3- R4+ D1- L3+ ALL0+ y2 U2+ R1- D1- L1- ALL1-,6,"UR(-5,-1) DR(4,-5) D(0,2) L(1,-1) dl(-5,-1) \(-3,4)"
BelgianNationals2025,5.8,d,B,4,UR3- DR6+ DL3- UL3- U3- R2- D6+ L6+ ALL4- y2 U4+ R3- D4- L4- ALL5+,6,"UR(-3,3) DR(2,1) D(1,-5) dr(-4,-4) ul(-5,-3) /(-3,6)"
BelgianNationals2025,5.8,d,B,5,UR2- DR3- DL1+ UL0+ U3- R3+ D5+ L3+ ALL3- y2 U3+ R1- D1- L1- ALL2-,6,"UR(5,6) DL(-4,0) R(-3,-1) D(1,3) dr(4,-1) /(-4,3)"
BelgorodOpen2017,5.8,c,B,1,UR2- DR6+ DL4- UL1+ U3+ R6+ D4- L5+ ALL4+ y2 U5+ R2+ D4- L3+ ALL3- DL,6,"DR(2,-5) UL(-2,1) U(0,-4) ur(-5,3) ul(1,2) \(1,6)"
BelgorodOpen2017,5.8,c,B,2,UR5- DR0+ DL4+ UL2- U3+ R6+ D4+ L4+ ALL2+ y2 U2+ R6+ D4+ L4- ALL1+ DL,6,"DR(4,6) U(4,4) R(-5,6) L(6,6) ur(-5,2) /(4,-3)"
BelgorodOpen2017,5.8,c,B,3,UR1- DR0+ DL3+ UL5- U4- R6+ D6+ L2+ ALL5- y2 U4- R2+ D3+ L3- ALL2- DR DL,6,"DR(-5,4) U(-2,4) D(-4,-4) dr(-1,-3) dl(6,2) /(4,5)"
BelgorodOpen2017,5.8,c,B,4,UR2+ DR4- DL1- UL3+ U1- R2- D1- L6+ ALL3+ y2 U3+ R4+ D0+ L5- ALL1+ DR,6,"DR(6,2) UL(-4,5) R(-2,4) L(-4,4) ur(6,3) \(5,-3)"
BelgorodOpen2017,5.8,c,B,5,UR5- DR1+ DL3+ UL0+ U1+ R4+ D0+ L6+ ALL1- y2 U1- R3+ D0+ L0+ ALL2+ UR DL UL,5,"DL(-1,5) UL(4,-2) D(-3,-4) ul(-4,3) /(-5,2)"
BellevueSquanFestJanuary2025,5.8,d,A,1,UR3- DR0+ DL3- UL2+ U0+ R1- D5- L3+ ALL2+ y2 U0+ R1- D3+ L5- ALL2+,6,"UR(3,0) UL(-2,0) R(1,-4) D(-4,5) ur(0,-5) dl(-5,3)"
BellevueSquanFestJanuary2025,5.8,d,A,2,UR6+ DR2- DL0+ UL0+ U3+ R3- D2+ L3+ ALL3- y2 U4+ R3+ D5+ L4+ ALL4+,6,"UR(-2,-1) UL(-3,1) U(-4,5) R(1,3) ur(5,4) /(-3,-4)"
BellevueSquanFestJanuary2025,5.8,d,A,3,UR5- DR2+ DL3- UL5- U1- R4+ D4+ L2+ ALL6+ y2 U3+ R3- D1+ L3+ ALL1-,6,"UR(-1,3) D(-3,6) L(6,2) dr(3,1) ul(2,-3) /(1,6)"
BellevueSquanFestJanuary2025,5.8,d,A,4,UR1+ DR5+ DL5- UL5+ U1+ R1+ D0+ L5+ ALL3+ y2 U2+ R1- D1- L6+ ALL2-,5,"UR(5,6) L(-5,4) ur(0,2) dl(-4,-1) \(0,5)"
BellevueSquanFestJanuary2025,5.8,d,A,5,UR2+ DR2+ DL1- UL3- U0+ R3- D2- L2+ ALL2- y2 U5+ R1- D1+ L0+ ALL4-,6,"UR(-1,-5) UL(2,3) D(1,-5) dl(-4,1) ul(2,-2) \(5,-3)"
BerkeleySpring2017,5.8,c,B,1,UR1+ DR3+ DL1- UL2+ U4+ R3- D4+ L0+ ALL3+ y2 U4+ R3+ D6+ L4+ ALL6+ UR DR DL,6,"DL(6,6) UL(5,-4) R(-1,-3) ur(-3,4) dl(-3,6) /(-5,2)"
BerkeleySpring2017,5.8,c,B,2,UR5+ DR4- DL1- UL4- U5- R5+ D2+ L5- ALL0+ y2 U6+ R2+ D0+ L2+ ALL1+ UR DR UL,6,"UR(4,-1) DL(3,0) R(2,2) L(-5,-4) ur(0,6) \(3,-4)"
BerkeleySpring2017,5.8,c,B,3,UR2- DR2+ DL3+ UL1+ U3+ R0+ D0+ L2+ ALL2- y2 U0+ R0+ D5+ L2+ ALL5- UR DR,5,"DL(-5,0) U(-2,2) L(-1,-1) dr(-4,3) /(5,-2)"
BerkeleySpring2017,5.8,c,B,4,UR4+ DR2+ DL4- UL3- U3+ R4+ D4- L1- ALL2- y2 U3- R1+ D5+ L6+ ALL1+ UR DR,6,"UL(-4,3) R(2,1) D(6,-4) ur(3,1) dr(1,5) \(5,4)"
BerkeleySpring2017,5.8,c,B,5,UR3+ DR0+ DL5- UL6+ U4- R0+ D2+ L1- ALL4+ y2 U4- R0+ D3+ L2- ALL0+ DR DL UL,6,"UR(-3,0) U(-2,3) D(3,-2) ur(-3,-2) ul(6,0) /(6,-2)"
BerlinSummerCubeDays2016,5.8,f,A,1,UR1+ DR3+ DL5- UL5- U6+ R1+ D5- L1- ALL4+ y2 U1+ R1+ D5- L0+ ALL5+ UL,6,"UR(0,6) DR(-5,-3) UL(-1,2) U(-1,-5) ul(-2,1) /(-2,1)"
BerlinSummerCubeDays2016,5.8,f,A,2,UR4+ DR3- DL3+ UL2+ U2- R3+ D2- L6+ ALL1+ y2 U1+ R2+ D4- L2+ ALL6+ UR DL UL,6,"UR(-4,0) D(2,-5) L(1,2) dl(1,-4) ul(1,6) \(-1,-4)"
