competition_id,mean,round_type_id,group_id,scramble_num,scramble,optimal_simtickcount,simtickcount_solution
Ushuaia2025,16.6,f,A,4,UR1+ DR2- DL2- UL3- U4+ R0+ D4- L5+ ALL2+ y2 U2+ R5+ D5+ L2- ALL2+,17,"DR(1,-2) DL(-2,-2) U(-2,0) D(-3,2) L(2,-2) dl(2,5) \(1,-1)"
Ushuaia2025,16.6,f,A,5,UR6+ DR4- DL2+ UL4- U4+ R0+ D3+ L5+ ALL3+ y2 U4- R1+ D1- L2- ALL3-,16,"UR(-3,0) UL(-3,3) R(1,1) D(-1,-3) ur(0,-1) dr(1,-1) \(2,4)"
VaudesincourtSideEvents2024,16.6,2,B,1,UR4- DR2+ DL2+ UL2+ U2+ R2+ D2- L5- ALL1+ y2 U2- R3- D1- L1- ALL0+,10,"DL(-1,-3) D(-1,0) L(2,-1) dl(-1,-1) ul(2,-2) ALL(-1,0)"
VaudesincourtSideEvents2024,16.6,2,B,2,UR3+ DR2- DL3+ UL1- U4- R3+ D2+ L3+ ALL3+ y2 U4+ R4- D4- L5+ ALL6+,20,"DL(-3,-3) U(2,-2) R(-4,-2) L(-2,1) ur(0,4) dl(0,-2) ul(-1,0) \(-2,-1)"
VaudesincourtSideEvents2024,16.6,2,B,3,UR6+ DR1- DL4- UL6+ U2+ R5- D5- L0+ ALL0+ y2 U2+ R2- D5+ L5+ ALL1-,17,"DL(-2,0) UL(0,-1) U(-2,4) ur(-4,4) dr(1,1) ul(-2,-2) \(-2,3)"
VaudesincourtSideEvents2024,16.6,2,B,4,UR6+ DR3+ DL3- UL2- U6+ R2+ D5- L3+ ALL5+ y2 U6+ R5- D6+ L6+ ALL5+,20,"UR(2,-1) DL(2,-4) R(-1,-1) D(3,-2) dr(6,6) ul(-3,-4)"
VaudesincourtSideEvents2024,16.6,2,B,5,UR6+ DR1+ DL4+ UL5+ U0+ R3+ D4+ L2+ ALL3- y2 U5+ R6+ D3- L2- ALL1-,16,"DR(2,2) DL(1,1) U(1,0) D(0,-2) ur(2,-2) dl(3,-3) ul(3,-3) ALL(2,0)"
VirginiaBeachFall2023,16.6,c,B,1,UR5+ DR2- DL5- UL5+ U0+ R6+ D3- L1- ALL6+ y2 U2- R2+ D5+ L4+ ALL4+ UL,17,"UR(3,-2) DL(1,-2) U(-1,-1) D(-3,-2) dr(3,4) dl(-2,2) \(0,2)"
VirginiaBeachFall2023,16.6,c,B,2,UR2- DR1- DL4+ UL1+ U4+ R2- D5- L5+ ALL5+ y2 U2- R1- D5- L2- ALL6+ UR,16,"UR(3,3) DR(2,0) U(6,-5) L(2,-1) ur(1,-1) ul(1,-1) ALL(0,1)"
VirginiaBeachFall2023,16.6,c,B,3,UR4- DR3- DL5+ UL2+ U1+ R5+ D0+ L2+ ALL5+ y2 U2- R4- D1+ L5+ ALL2- UL,19,"UR(1,-2) R(1,0) D(-2,2) L(3,4) ur(-2,0) dr(0,1) ul(0,-4) /(-2,-3)"
VirginiaBeachFall2023,16.6,c,B,4,UR5+ DR0+ DL1- UL2+ U4- R1+ D2+ L3- ALL1+ y2 U1- R1- D2+ L3+ ALL2+ UR UL,13,"UR(-5,-1) DR(-1,1) U(2,2) L(2,3) ul(-1,-1) ALL(0,1)"
VirginiaBeachFall2023,16.6,c,B,5,UR2+ DR6+ DL1+ UL3+ U0+ R2+ D3- L1- ALL3+ y2 U1- R4+ D2+ L2- ALL1+ UR,18,"UR(-2,1) DR(-4,0) UL(-1,0) U(-2,2) R(-4,4) D(0,-1) L(-2,-2) /(2,0)"
WesternOntarioWinter2025,16.6,c,A,1,UR4+ DR0+ DL3- UL2- U1+ R3- D2+ L2+ ALL3- y2 U5- R5+ D0+ L2- ALL0+,19,"UR(-3,-2) DL(1,1) R(2,3) D(0,5) L(2,-2) ul(0,2) ALL(0,3)"
WesternOntarioWinter2025,16.6,c,A,2,UR0+ DR2+ DL4+ UL1+ U2- R5+ D6+ L4- ALL4+ y2 U1- R5- D2- L0+ ALL2+,11,"UR(1,0) DL(-1,-1) R(4,-3) D(1,-1) dl(1,-2) ul(1,0) /(1,1)"
WesternOntarioWinter2025,16.6,c,A,3,UR3- DR5+ DL1- UL3- U5+ R6+ D5- L2+ ALL5- y2 U4- R2- D4- L4+ ALL6+,19,"UR(1,0) DL(1,-2) R(3,2) L(1,-4) dr(4,-4) ul(0,-4) /(1,0)"
WesternOntarioWinter2025,16.6,c,A,4,UR5+ DR3- DL4+ UL3- U3+ R1- D1+ L2- ALL0+ y2 U3- R0+ D2- L2+ ALL2+,16,"UR(-1,0) DL(-2,2) U(-4,-4) L(3,3) ur(3,-3) dr(-2,2) /(-1,-1)"
WesternOntarioWinter2025,16.6,c,A,5,UR4- DR4- DL3+ UL4- U1- R5- D6+ L0+ ALL0+ y2 U3- R3+ D0+ L2- ALL6+,18,"DR(1,-1) DL(3,1) U(-3,-3) D(3,-3) L(-2,-2) dl(-2,3) /(-3,-3)"
XMadridOpen2024,16.6,d,B,1,UR6+ DR4+ DL0+ UL4+ U6+ R5+ D1+ L5+ ALL4+ y2 U4+ R1+ D5+ L1+ ALL6+,21,"UR(2,2) DR(-5,-5) UL(3,-1) U(3,4) D(0,3) ur(1,1) dl(-1,1) \(-2,0)"
XMadridOpen2024,16.6,d,B,2,UR2+ DR4+ DL1+ UL2+ U5- R2- D2+ L1- ALL3+ y2 U2+ R2- D3- L1- ALL3-,18,"DR(-4,3) DL(-2,2) U(1,0) D(-1,2) dr(0,-1) dl(3,-2) \(-3,-1) ALL(0,2)"
XMadridOpen2024,16.6,d,B,3,UR2+ DR1+ DL3- UL0+ U2- R2- D4- L3- ALL5- y2 U3- R4- D6+ L1- ALL4-,17,"UR(-1,0) DL(6,4) U(1,-1) D(0,-3) dr(0,-1) dl(-2,-4) /(0,-1)"
XMadridOpen2024,16.6,d,B,4,UR1- DR1+ DL6+ UL1- U2+ R1+ D5- L3- ALL0+ y2 U2+ R5+ D2+ L3- ALL0+,15,"DR(-1,0) DL(-1,0) D(0,2) L(-1,0) ur(-3,-3) dl(-2,2) ul(-2,3) \(-2,2)"
XMadridOpen2024,16.6,d,B,5,UR2- DR1- DL2- UL1- U3+ R1+ D2+ L5+ ALL6+ y2 U1+ R3+ D1- L5- ALL3-,12,"DR(1,-1) R(1,2) L(-2,-4) dr(2,-1) ul(0,1) /(-1,-2)"
