,competitionId,eventId,groupId,isExtra,roundTypeId,scramble,scrambleId,scrambleNum,Optimal Movecount,Optimal Solution
578269,LastCubingLima2017,222,C,0,d,R' F R2 U2 R' U' R' U' R2 U' F',671760,2,5, R' F R U2 R
578747,ChouchennOpen2017,222,A,1,f,U R U' R U' R' U' R' F R2 U',672238,2,5, U' R2 F U' R
581728,ChristmasCube2017,222,C,1,1,R U' R' U' R U' F' R' U' R' U',675723,2,5, R' U' F' U2 R2
585679,HNYCubingDordrecht2018,222,D,0,f,U' R' U' F' R U' R' F U' R2 U2,680936,5,5, U2 F' R2 U' F
599827,CubingTainan2018,222,A,0,d,U R' U2 F U' R2 F U' F U2 F,695539,4,5, F' R' U F2 R'
603525,SacCubingIII2018,222,B,0,2,R' F R2 U2 R2 U2 R2 F' U' R' U2,699241,4,5, U F2 U F R2
603536,SacCubingIII2018,222,D,0,2,R' U' R2 U2 F' U2 R2 U2 F U' R,699252,1,5, R' U F2 U' R
606585,OradeaCubingOpen2018,222,A,0,1,U2 R U' R2 F U2 R U2 R U' F,702302,2,5, F2 U' F' U F2
608029,FrankfurtCubeDays2018,222,B,0,2,R F' R' U R F R U' R' U' F',703752,5,5, R' U' F R F
613748,AnnuntiaOpen2018,222,B,0,1,U F U2 R U' R' U' R U2 R' U',709483,3,5, F' R' F R U
614592,XlingenOpen2018,222,A,0,f,U2 R U' R' U' R' U' R U' R U',710327,3,5, U R' U2 R U'
615534,CubeFactoryLeagueLuty2018,222,A,1,f,R' U' F' R F R U' R' U2 R U,711273,1,5, F' U2 F U F'
616706,OregonState2018,222,C,0,1,R' U R' U2 F' R2 U' R' U R' U',712449,2,5, F' R' F2 U2 R
625343,SanLucasOpen2018,222,B,0,2,U R' U2 R2 F' R2 U2 F' U' R U',721203,4,5, U R2 F' U2 F
626403,NovaCube2018,222,E,0,1,U' R' U' F' U' F U2 R U2 R' F,722265,1,5, F' R F R' F'
635101,FioranoOpen2018,222,A,1,1,U R U2 F' R' U' R' F R2 U' F',731445,1,5, U F R' U F
637643,QingdaoOpen2018,222,C,1,1,U' R U' R2 U' R U' R' U' F' U',733995,1,5, R F' R U' F2
639224,HudsonValleyOpen2018,222,A,0,f,F U2 R U R' U2 R U' R U' R',735578,3,5, F' R' U2 F2 R
642623,LSD2018,222,D,1,1,R' U' F2 R2 U' R' U R' U' F' U2,738990,2,5, F U2 F' R F'
642650,LSD2018,222,A,1,2,R' U' F' R2 U' R2 F' U2 F U2 F,739017,1,5, F' R F U F
642981,HappyAutumnMDQ2018,222,A,1,1,F R U R U2 R' U' R' U' F R',739350,1,5, R F' R2 U F'
644178,CFCTCOpen2018,222,B,0,1,R U2 R2 U2 R2 U2 R2 F U' F U2,740766,2,5, U2 F' U F' R'
647113,RoyalCornerTwist2018,222,D,1,1,U' R' U' F' U' F U2 R U2 R' U',743929,2,5, U R F R' F'
647406,NiagaraSelect2018,222,A,1,2,R' U2 F U2 R U' R U' R' F U2,744726,1,5, F2 R U2 F R2
648267,RaipurSummerCubeOpen2018,222,D,0,1,F2 U2 F' U' R U R U2 R' U' R',745589,2,5, U F' U2 R2 F2
648574,PictOpen2018,222,A,0,f,R' F R U R' F' R' U' F R U2,745896,5,5, U2 R' F2 U R2
652145,KalmykiaOpen2018,222,A,1,1,R F' U' R' F U2 R U' R' F' U',749475,2,5, R F2 R F' U'
654341,MidcoastCubing2018,222,A,0,1,R' U' F R U2 R' U' F U2 F2 R,752206,1,5, F2 U2 R U2 R
656161,UtahSpringOpen2018,222,A,0,1,R U2 R' U R' U' F U F' R U,754166,3,5, U2 F' R U' R'
660612,OakridgeCubeOpenApril2018,222,A,1,f,R' F U' F' U2 R' U' F U' F U',759608,2,5, U F' U2 F2 R2
661428,LanzhouOpen2018,222,A,0,f,U2 R F' R2 U R' U' F U2 R U,760424,3,5, F' R U' R2 F
662665,CubicoOpen2018,222,A,1,f,R U' F' U' F' R' U' R U' F' R',761971,2,5, F' U2 R' F2 R'
665812,ElsassOpen2018,222,B,1,2,R' U R2 U' R' U' R F R2 U2 R',765903,2,5, R' F R' U R2
666191,LisboaOpen2018,222,A,1,f,U2 R' F U R' F R2 F' U2 R' U2,766284,1,5, F' R U2 F' R2
668035,CityofJoyOpen2018,222,E,0,1,R' U' R' F U' F R U' R' U' R,768134,2,5, R' U2 F' U R2
669771,USMPenangCube2018,222,C,1,d,R U' R2 U2 R U R' F R2 F U',769872,2,5, F2 U' R' U2 F2
671042,NanjingSpring2018,222,D,1,1,U R' U' F R U' F' U' R' U2 R',771145,2,5, F U2 F R F
673398,NanchangSummerIsComing2018,222,A,0,f,R' U F R U R U2 R2 F U2 R,773503,5,5, F2 U' F2 U R2
682398,SwedishChampionship2018,222,A,0,f,U R' F U' F' U R U' R F' R2,782869,2,5, R2 F U' R' F
686703,GreatLakesChampionship2018,222,A,0,2,U2 R F' R' U' R F' R' U' R U,787182,2,5, F R' U F U2
689405,RomanianCubingOpen2018,222,C,1,f,F R2 U2 R2 U2 R2 U2 R' U2 R' F,789890,1,5, F' R U2 R F'
693301,SlovakianCubeDay2018,222,B,0,1,R' U2 R U' R' F U' F' R2 U' R2,793794,5,5, F' R U2 F R'
698743,MelbourneWinter2018,222,D,0,1,U' R' F U R U' R' F' R U R',800772,5,5, R F' U F R'
700976,VeniceoftheEastOpen2018,222,A,1,1,R' U2 F R2 U' R2 F U2 R F R2,803101,1,5, R2 F U' F2 R2
703129,RallyInTheValley2018,222,D,0,1,R' F U F U2 F' U2 R2 F' R' U,805256,5,5, R U F2 U F
708361,ShenyangOpen2018,222,A,1,1,R' U' R F R U' R' U F R U,810821,1,5, R F U' F2 U2
708681,VeenendaalOpen2018,222,B,0,1,R' U' R2 U2 R' U2 R' F' U R U',811589,2,5, F' R2 F' U F'
709270,CoachPigeon2018,222,B,0,1,U' R' F' R U' R F' R' U' F R,812178,2,5, F2 U R' F2 R'
712419,DFWCubingFiestaJune2018,222,B,1,c,R F' R' U R2 F U' R2 U' R2 U',815329,1,5, R2 U' F U F
718628,GLSCupIII2018,222,D,0,d,U R U' F' R' U2 F U2 R U2 R',822260,4,5, F2 U' R F U'
719779,ChachyaOpenRotaryEdition2018,222,A,1,1,U2 R U2 R2 U' R U R U' R' U2,823411,1,5, U2 R2 U' R' U
724485,ShamkirOpen2018,222,B,0,f,R F' U' R2 F U2 R2 U' R2 F' R,828653,5,5, U' F2 R U' F2
724695,MontevideoOpen2018,222,B,0,2,R U R U R' F R U R U2 R',828863,5,5, R U' R2 F U'
728345,Ixchel2018,222,A,0,f,R' U' F' U' F U' F U F U' R,832809,2,5, R' F2 U2 F R
728949,EkatSummer2018,222,E,0,1,U' R' F' U' R2 F' R2 U' R U R,833413,5,5, F2 R F2 U R
730636,UzhgorodSummer2018,222,B,0,1,U' R U' R2 F' U2 F U2 R U' R,835396,4,5, U2 F R2 F' R2
735984,CubingUSANationals2018,222,H,1,1,U R' U F' R U R U' R' U' R',840868,1,5, F2 U2 F' R F
736073,CubingUSANationals2018,222,U,0,1,U R' F R F' U' R U R' F U2,840957,4,5, U2 F2 U F U2
738417,CopaInframundoHN2018,222,A,0,d,R U2 R2 U2 F' U2 R2 U2 R2 U' F,843301,1,5, F' U R2 F' R'
743221,SwisscubingBBQ2018,222,A,0,1,R U2 R2 U2 R2 U2 R' U R F' R',849581,5,5, F2 U' F' R F
744549,KharkivOpen2018,222,B,1,2,R F' U2 R' U' R' U2 R U R U2,850909,2,5, U' R2 U F R'
746856,FinallyTunisOpen2018,222,B,0,f,R' F U R U R U' R' U' R' F',853224,5,5, F U' R F' R
754517,PchelkaOpen2018,222,C,1,1,U' R' U2 F' R2 U' R' U R' U F2,861603,2,5, F2 U2 F' R' F2
763461,IIBarueriOpen2018,222,A,0,1,R U' R' U' R U' F' R' F' U' R',870676,2,5, R F2 R U2 F
764766,ZhongshanNxNSpeedcubing2018,222,C,0,1,R' F U' R2 F' R' U R' U2 R2 U',872121,2,5, U2 R' F U R'
766242,EstonianOpen2018,222,A,0,1,U' R' F' R U2 R U' R' U' R' U2,874037,3,5, U2 F R2 U R'
767566,SouthernUtahFallOpen2018,222,A,1,f,U' R' U2 R U R F' U' R' F R2,875361,2,5, R2 F' U2 R F
769530,SofiaAutumn2018,222,B,0,f,U' R' U R U R F' U2 R' U R,877325,4,5, U F U R2 U'
770102,Yellowstone2018,222,A,0,1,U R' F2 U' F R2 U' R' U' R' U',878012,1,5, U2 F' R2 F' U
771807,QuanzhouOpen2018,222,C,0,d,U' R' F' U' R F' R U R U' R2,880380,4,5, R2 U F U2 F2
773229,BotosaniCubeDay2018,222,B,1,2,F R U' R' U F U2 R U' R' U',881802,1,5, R' F R U' F2
778528,MontevideoPalace2018,222,B,1,1,R U R' U' F R U R' U2 R U,887101,1,5, F U' F U2 R
788115,ParisOpen2018,222,D,1,1,R U2 R' U' R' U' R U' R' U2 R,899058,1,5, U R U R' U
789231,SCRD2018,222,C,1,d,U' R2 U2 R2 U' F R U' R U2 R2,900174,1,5, R2 F R' U F
790033,SkottegardsskolenOpen2018,222,B,1,f,U R' U' F U' F' R2 U' R' U' R,901234,1,5, R U2 F' R' U'
791603,JaenMountainCubes2018,222,B,0,1,U' R' U' F R2 U' R2 F U2 R2 U2,902804,4,5, F2 R' U' F' R'
793139,ArgoviaOpen2018,222,B,0,1,R' F' U' F R2 U2 R2 F R2 U' R',904340,5,5, R2 F U F2 U'
793556,ValenciaSummer2018,222,A,1,f,F' U2 R2 U' R' U' R' U2 R U' R,904757,1,5, R' U2 R U' F
795829,Cubetcha2018,222,C,0,1,U' R' U' R2 F' U' R2 F U2 R U2,907596,2,5, F2 U2 F' U R'
797927,SupremeSouthOpen2018,222,A,0,f,R' U' R2 U' F' U' R' U2 R F' U',909694,4,5, U F2 R U2 R
801366,CMIAutumnOpen2018,222,C,0,1,R U2 F' U' R' U' R' U' R U R,913140,3,5, U R F U2 R'
803823,UsakOpen2018,222,A,0,1,U2 R U2 R2 U2 R2 U2 R2 U' R U',917901,2,5, U R' U R' U2
803825,UsakOpen2018,222,A,0,1,U' R' F' U' R2 U2 R2 F U2 F R2,917903,4,5, U F2 R' U F'
814139,VivaVidaSBCOpen2018,222,C,0,1,U2 R' U2 R F R U R U' R2 F,928391,1,5, F2 R' U R U'
819014,Pikkujoulut2018,222,B,0,1,U' R' U' F R U R' U F R U',933748,3,5, U2 F R' U2 F'
821188,NanjingAutumn2018,222,B,0,2,R' U' R U' R' U R U R' U2 R2,935922,4,5, U2 R' U2 R' U'
826951,Taxco2018,222,A,0,1,U2 R2 U2 R U' R' F R U R F',941685,4,5, F2 U' F' U2 R2
827921,CaririOpen2018,222,A,1,f,R U' F' R' U R U2 R' U' R' U',942655,2,5, R F U R2 F
830654,AZCubingOpen2018,222,A,0,c,R2 F' U2 R2 U' F R U R' F R,945388,5,5, F R F2 R U'
831915,RockyTop2018,222,A,0,f,U' R U2 R2 U2 R2 U2 R2 U' F R,946649,4,5, R' F' U R' U
835670,WHUTOpen2018,222,A,0,d,U2 R' U' R' F R U' R' U' R U,950683,2,5, F' R U2 R U
841484,ImaginationStation2018,222,A,0,f,U R' U2 F' U2 R U2 R' F R U2,956497,2,5, F R U F' U
844632,RijswijkOpen2018,222,D,0,2,R' U' F R U R U' R' F' U R,959645,4,5, F2 R' U' R F2
846371,JakartaCubing2018,222,A,0,1,R U' F' U' R' U' R' U F R F,963373,4,5, F' U F R' F
848891,TolongDiamMedan2018,222,A,0,f,U R' U R F' U' R' U' R' U R,965893,5,5, U2 F R' F U2
849684,GuateMayaOpen2018,222,B,1,2,U' F R U' R' U' R' F U2 F R2,967179,1,5, F R2 F R' F2
851532,SJTUWinterOpen2018,222,C,0,d,R' U' F' R U' R' F' U2 F U2 R,969027,5,5, U2 F U2 F' U'
851537,SJTUWinterOpen2018,222,D,0,d,R U' F' U' R' U' R F' U2 R' U,969032,3,5, F' R' U' R2 F
852561,NarvaWinter2019,222,C,1,1,R U2 R' U2 R' U' R U R' U' R,970056,1,5, U' R' U R2 U2
854480,SpeedcubingCampMinsk2019,222,A,1,1,R' U' R2 U2 F' U' R' U' R' U F,971975,1,5, R U' R' U F'
855584,CuscoSpeedcubing2019,222,A,0,f,U' R' F' U' R U' R2 U R U R',973079,3,5, R2 U2 F U F2
856084,SacCubingVI2019,222,A,0,d,R F R U' R' F' U2 F U' R2 U2,973579,1,5, F R2 U2 R F2
856099,SacCubingVI2019,222,C,0,d,R' U2 F' R2 U' R' U R' U2 F U2,973594,2,5, R U2 F2 U F
859667,DongguanOpen2019,222,D,1,1,R U' R2 F' U2 F R2 U2 R2 F R,977530,1,5, R F' R2 U' R'
860641,PSTLLSLublin2019,222,A,0,1,R' U' R U' R U2 F' R' U' R' F',978638,5,5, R U2 F' R F
862588,BayAreaSpeedcubin132019,222,F,0,1,U2 R' U' R2 F' R' U R U' R2 U2,980690,2,5, U2 R2 U' F U'
873435,NorthStarCubingChallenge2019,222,D,1,1,U' R U' R' U' R U2 R' U R' F',995237,1,5, F R2 U R' U'
882133,MedanLunarNewYear2019,222,B,0,f,U R F R U' R F' U' R' U2 R,1014983,2,5, R' U2 F' U2 F2
883950,FontwellOpen2019,222,B,0,f,R' F U F R U R' F2 U' F R,1018069,4,5, R' F R' F R2
887196,ManchesterOpen2019,222,A,0,2,U' R U' R2 F' U R U R U' R2,1023802,2,5, U2 R F R U2
889264,NortheastChampionship2019,222,B,0,1,U' R F' U' F' R' U2 R' F R2 U2,1027582,1,5, U' F2 R U F'
891862,OsijeKOpen2019,222,B,0,2,U' R' U F U' F' U' F R U' R,1031701,5,5, R' U' F U' F'
892376,LongIslandWinter2019,222,A,0,1,U R' F U F R F U' R U R,1032472,3,5, R' U' R2 F' U2
895667,EkatCubeSpring2019,222,B,0,1,U R F' U' R' U' F' U' R2 U' R,1036876,2,5, R' F2 R' F2 U2
897075,ArnoldClassicNorthAmerica2019,222,G,0,1,R U' F2 R U R U' R' U' R' U',1038284,4,5, R U F2 U R'
897764,Zentralschweiz2019,222,A,0,f,R2 U' F' R' U R U' F' R' U' R,1039549,3,5, R' U' R F2 U
899360,RGITCubeOpen2019,222,E,0,1,U2 R' U' R U' R U R U' R' U2,1042098,4,5, U2 R' U2 R U
899545,WelshOpen2019,222,A,1,f,U' R' U2 F2 U' R U R U' R' U2,1042283,2,5, U R' U F2 U'
910567,IISERPuneCubeOpen2019,222,A,0,1,U R F' U2 R' U' R' U' F' R2 U2,1061001,5,5, U F' U' R2 U'
911405,DowntownVancouverSpring2019,222,A,0,f,R' F' R U2 R' F R U R U' R2,1063137,4,5, F2 R2 U' R' U'
915788,ChesterOpen2019,222,D,1,d,U2 R' U' R2 F' R' U R' F R2 U2,1069512,2,5, R2 F R2 F U'
917104,UNACMedellin2019,222,C,0,1,R2 U' F R2 U' R' U2 R' U2 R U',1071144,5,5, R2 F U F2 U
917965,KalmykiaOpen2019,222,C,0,1,R' U' F' R2 U2 F' R2 F R U' R,1072194,5,5, U2 F R' F U
918406,BahrainSpringOpen2019,222,A,0,f,R F' U2 R' U R F' R2 F R U,1072838,3,5, F' R U F2 R2
927503,LesFranquesesOpen2019,222,A,0,f,U R U' R' U' R U2 R' U R' F,1088909,1,5, F' R2 U R' U
932922,EuskadiOpenPortugalete2019,222,A,0,f,R U' F' U2 R' U' F R U' R' F,1097378,4,5, U F2 R U' F
935533,GrodnoCube2019,222,A,1,1,R F' U' F' U2 R' U' R' U' R U',1102941,2,5, U2 F R2 U F2
937812,JukiModsBaztanOpen2019,222,A,0,2,U R2 F' U' R2 F' R2 U' R U' R,1107157,1,5, U F' R2 F2 U2
938955,SharjahOpen2019,222,E,1,1,U' R U' R' U' R' U' R U' R' U',1109157,2,5, U R U2 R U2
944197,CubeforCambodia2019,222,A,1,1,R U' F' U' R' U2 R U' R' F U2,1117654,1,5, U' F R F R
944694,JambiCubeFestival2019,222,A,0,f,U' R U R' U2 R U' R' U' F' U',1118401,3,5, R' F2 R F U'
944931,KMGSpring2019,222,D,0,1,R' U2 F U' F U' F' U' F U2 F,1118638,2,5, F U' F U' R
945178,TietomaaOpen2019,222,B,0,1,U2 R U' F' U2 R' U' R' U' R2 F',1119215,1,5, R2 U R2 F R2
948492,GuiyangOpen2019,222,A,0,2,R U2 R2 U2 R2 U2 R2 F U2 F' R,1125636,5,5, R' F U2 F' R'
959693,KoalaficationMelbourne2019,222,A,0,1,R' U' R U R' F' R2 U' F' U' R',1143091,4,5, F' R' U2 R' U'
960931,UralSpring2019,222,A,0,f,U2 R' F' R F U' F U2 R U R',1144713,4,5, U' F U' F2 U2
961194,HangzhouOpen2019,222,B,0,1,R U' R' U' R U2 R' U R F U2,1144976,4,5, U2 F' U R' U2
964695,AcadianaClassic2019,222,C,0,1,U' R U2 R2 U2 F R2 U2 R2 U F,1153732,4,5, F' U' F R' U
970914,YakimaValleyCubingSpring2019,222,C,0,1,R' U2 F U2 R2 U2 F' U2 R' U R,1165161,4,5, R' U F2 U2 R2
974373,BayAreaSpeedcubin172019,222,E,0,1,R' F U2 R U R' F' U2 R2 U' R',1170729,3,5, R U R F' R2
979599,UkrainianOpen2019,222,F,1,1,U F R U R U' F' R' U' R' U',1177871,1,5, R2 F' U F R2
980307,KyrgyzstanOpen2019,222,A,1,1,U R' U' R U F' R U R' U' F,1179227,1,5, R U R F' U
984482,UzbekistanAllEvents2019,222,B,0,2,R U' R' U' R' F R U' R' U2 F2,1185956,1,5, U' R' F' U F'
985359,CCCQualificationBarnaul2019,222,C,1,1,U2 R' F R U R F' U' R2 F' R2,1187461,1,5, U' F' U F U2
989747,NacionalesMedellinExplora2019,222,A,1,f,U2 R' U2 F R U' R' U2 R U F,1195200,1,5, R F R' F2 U
991853,GeorgiaGoobers2019,222,D,1,1,R U' R' U' F' U' R' U' R' F' R,1198729,2,5, R2 U' R' F2 R'
993370,AthensSNFestivalCubing2019,222,A,0,f,U' R' U' F' U' F R2 U2 R2 U2 R,1201558,5,5, R2 U2 F R' F'
997612,mcubesOpen2019,222,A,0,1,R U' R' U' R' U R U R' U' R2,1209720,1,5, R2 U R2 U R2
997621,mcubesOpen2019,222,B,0,1,U' R' U' R2 F' U' R2 F U2 R U2,1209729,3,5, F2 U2 F' U R'
1000188,MaruCubeDay2019,222,D,0,1,R U' R2 U2 F R2 F' U2 R2 U2 F,1214299,3,5, F2 U2 F U' R'
1001484,CelebesOpen2019,222,B,1,f,U' R U' R' U' R' U R U R' U',1216248,1,5, U R2 U R2 U
1006631,CCCQualificationVoronezh2019,222,A,0,1,F U R U' R' F R U R U' R',1226442,5,5, R' F' U' R F'
1006966,MeizhouOpen2019,222,A,1,1,U' R' F' R F' U2 F U' F R U,1226910,1,5, R' U F2 U' F
1010754,CuboUaiBHOpen2019,222,B,1,1,R U' R2 U2 R2 U' R2 U2 F U2 R2,1232856,1,5, U R' U2 R F
1010763,CuboUaiBHOpen2019,222,A,0,f,U2 R' U F U' F R U' R' U2 R,1232865,1,5, F R2 U' R2 F'
1012954,RallyintheValley2019,222,B,1,1,R2 U' F' R' U2 R' F R U R U2,1235960,1,5, U2 F2 R F' R2
1015142,ChinaChampionship2019,222,F,0,2,R' U' R' F R U R' F R U R,1238975,5,5, F2 R' F' U2 F'
1019081,SuzhouOpen2019,222,A,0,f,U2 F R2 U' R' U' R' F' R2 U' R2,1243888,4,5, R U' R' F2 U2
1021449,EgyptianChampionship2019,222,B,0,1,R U' F' U' F' R' U R F' R' U',1247653,4,5, F R F2 U2 R'
1021466,EgyptianChampionship2019,222,D,1,1,R' U2 F U' F R U R' U' F' U',1247670,2,5, F' U2 R' F2 R2
1022505,DongguanSummer2019,222,A,0,1,U' R' F' R2 U2 R2 U2 F U R U,1249004,1,5, F2 U' F R2 F'
1024751,PugetSoundSummer2019,222,A,0,f,R F' U' R' F R U' R' F' U' R2,1252165,5,5, R' F2 R F' U
1026215,SensOpen2019,222,B,0,1,R U2 F' U' F' U' R' U' R' F' R2,1254711,1,5, U' F2 R' U2 R'
1027013,CubeCampinKanazawa2019,222,A,0,1,R U' R2 F U' R U R F' U' R,1255723,2,5, U2 R' U2 F U2
1029621,OsterhojOpen2019,222,A,0,f,R2 U' R2 F' R U R F' R' U2 R',1260015,4,5, F2 U' R2 F R2
1038490,ABHC2019,222,D,1,d,R' U R2 U2 R2 F U2 R2 U2 R' U2,1275062,2,5, U2 R F U' R
1045217,CubinginCillChainnigh2019,222,D,1,1,R U R' U' F2 U2 F R U' R U2,1286429,1,5, F U2 R2 U' F2
1047431,RoadtoICMonterotondo2019,222,B,0,2,R' U2 F' R U' R' U' R' F U' F2,1289963,3,5, R' F2 U' R F2
1048047,LlanocentroOpen2019,222,A,1,1,R U2 R2 U2 F R2 U2 R2 U2 F U',1290736,2,5, U F' U2 F R'
1048416,SandnesOpen2019,222,A,0,2,R' F' U R U' R U' R' U' R U2,1291364,4,5, R2 U' R F R
1051006,CityCentreSharjahOpen2019,222,D,0,1,U' R U2 R2 U' R U2 R' U' F U',1295202,3,5, U2 F2 R2 U' F'
1051687,DanishOpen2019,222,B,1,1,U R' U2 F U2 F R2 U2 R2 F R,1296522,2,5, R F U2 R' U'
1053739,DreamOneCubeOpen2019,222,B,0,1,R U' F' R2 U' R2 U' R' U' R' F',1299884,5,5, R' F R' U' R'
1053741,DreamOneCubeOpen2019,222,B,1,1,U' R' U2 R U R U' R2 F U2 R,1299886,2,5, R U2 F U' R'
1055874,EstonianOpen2019,222,B,1,1,R2 U' R U R' U' F U R U2 R',1305432,2,5, F2 U' F2 U2 R2
1055892,EstonianOpen2019,222,B,0,2,R' U F U' F R2 U2 R2 F U' F,1305450,4,5, R U' R U2 F
1057502,DamasaoCubo2019,222,B,0,f,U2 R' F' U' F' R2 U' R' U' R' U2,1307060,1,5, F' R2 U' F2 U2
1059713,RoadtoICBologna2019,222,A,1,f,U2 R' U' R2 F' R2 U' R U R U2,1310604,1,5, U' R U F U'
1063162,HungarianOpen2019,222,C,1,1,R' U R U' R U' R' U2 R' U' R2,1321169,1,5, R' U' R U R'
1074861,OpendelMayo2019,222,B,0,1,U2 R U2 R2 U2 R2 U2 R2 U' R U',1343916,4,5, U R' U R' U2
1079910,OxenteOpen2019,222,B,1,1,U R' F U' R U2 R U' F U' R,1354279,1,5, R' F R' U2 R'
1081957,NordicChampionship2019,222,A,0,f,R' U' R U F U' F U2 F U2 F,1358352,1,5, R2 F U' R2 F
1082687,SpanishChampionship2019,222,C,1,1,R U' F' R' U R' F R U R U',1359640,2,5, U F2 R2 F' R'
1083545,NanningOpen2019,222,B,0,1,R U' F' R' U R' F R U R U2,1360637,1,5, U2 F2 R2 F' R'
1085142,WinnipegOpen2019,222,B,1,f,U2 R2 F U2 R U R' F U2 R U2,1363082,2,5, F2 U2 F' R' U2
1086808,ParaguayNationals2019,222,A,0,f,R2 F R2 U2 R2 F U2 F U2 F U2,1366236,4,5, U2 F' R2 U2 F
1091352,MarikinaCityOpenII2019,222,B,0,2,U' R' F U R F R U' R' F U2,1374032,3,5, U' F U' R' F2
1092358,SeraingOpen2019,222,A,0,1,U R F R U' R U2 R2 F' R2 U2,1376127,4,5, R2 F2 R' U' F
1095337,BranchburgOpen2019,222,E,0,1,R' U2 R' U2 F' R2 U' R' U R' U',1381614,2,5, F' R' F2 U R
1100808,SmartcubeFestKyiv2019,222,B,1,1,R' U2 F' R U R' U' F U' R U',1392764,2,5, U2 R' F' U' R
1103129,LafayetteFall2019,222,A,1,f,R F R U' R U' R' U' R U2 R2,1397021,2,5, U' R U F' R'
1104530,XlingenOpen2019,222,A,0,f,R U2 R' U' R U' R' U' R' U2 R,1401739,2,5, U R' U R U
1117781,NacionalesGuatemala2019,222,C,0,2,R2 U2 F R U' R U2 F' U2 R2 U',1432378,1,5, U' F2 R' F R'
1122495,RijswijkOpen2019,222,A,0,1,U R U' F' R' U' R' F R U F,1442458,3,5, F' R F R' U'
1122718,KrasnodarWinter2019,222,A,0,1,R' U2 R2 U2 R2 U' F U F U2 R,1442681,2,5, F2 U F U F
1129664,IndianapolisCubesWinter2019,222,A,0,f,U R' F' R U R' F R U R F',1456733,5,5, F' R' F2 R' U2
1134101,SalvadorNxN2019,222,A,0,d,R U' R' U' R' U' F' U' R2 F' R2,1466475,4,5, R2 U2 R' F' R'
1134450,LibertyScienceCenterOpen2019,222,F,1,1,R F' U' F' R' U2 R' U' R2 U' R2,1466824,1,5, F' R2 U' R F
1139288,MontevideoPalace2019,222,B,0,1,F' U' R U' R U' R' U' R U2 R',1475547,1,5, R' U' R U2 F
1142249,AZCubingWinter2019,222,A,1,d,R' F R U R U' R2 F U2 R U2,1480274,1,5, F2 U' R U R
1143008,PanamaKocka2019,222,B,0,f,R' F R U' R U2 R2 F R2 U2 R',1483395,4,5, R2 U' F U R2
1148009,UBCOpen2020,222,C,0,d,F U R U R U' R2 U' F R U2,1491653,5,5, U' F U' R2 F2
1152998,JakartaOpen2020,222,D,0,1,R F' U2 R2 U2 F U2 R2 U' F' U',1507069,1,5, U F U' F2 R'
1153493,UCSDWinter2020,222,E,0,1,R' F' U' F' U2 F R U R' F' R,1508219,3,5, R2 F2 R F2 R
1160464,QuarkCubixChallenge2020,222,A,0,1,U' R F' U' F' R' U' R U' F' U2,1530096,4,5, U' F U F U2
1160919,DutchMasters2020,222,B,0,f,R' F' U2 R U2 R2 U2 F U2 R2 U2,1530814,2,5, F R' U2 F R
1162099,PingtungCubingOpen2020,222,B,0,1,U R' U F U' R2 U' R2 U2 R' U',1532642,5,5, U2 R2 F2 R F'
1166552,CultAWayCubeOpen2020,222,A,1,1,R' U' F R2 F R U R U2 R2 U2,1544085,1,5, F U2 R2 F' U'
1167726,GloriosoSanCarlos2020,222,A,1,1,U' R' U2 R2 F' U2 R2 U' F R U2,1546411,2,5, U2 F' U' F' R'
1168125,AnnuntiaOpen2020,222,C,0,1,R' U2 R U2 F R U' R' U' R U,1548449,1,5, F' U' R' U R
1168770,RenoWinter2020,222,A,0,f,R' F U' F' U2 R' U' F U' R U',1549853,2,5, U R' U2 F2 R2
1168943,OldeTownParker2020,222,B,0,1,U' R' U' F' R2 U' R' U' R' U2 F2,1550997,3,5, F R' U' R' F2
1173715,UralWinter2020,222,A,0,f,R' U' R U R U' R' U' R' U2 F,1566175,4,5, F' U R U2 R
1176213,UCLMCuencaOpen2020,222,A,0,2,R U' R' U' R U2 R2 U' R F' R,1572792,2,5, R' F U R U'
1177894,StarCubingNijmegen2020,222,B,0,1,U' R' U2 R U R U' R2 F2 U2 R,1577199,5,5, R U2 F2 U' R'
1178748,SanMartinCubea2020,222,A,0,f,R' U2 F' U' R U2 R' U F U2 R,1579205,5,5, U2 R' F2 R U2
1179689,OsijekOpen2020,222,A,0,2,R U2 R2 F U' R U R U2 R' U2,1581490,4,5, U R' U F R
1181881,AucklandSummerOpen2020,222,A,0,1,U' R U' R2 F' R2 U' R2 U R U,1586217,4,5, R F U R2 U
1186292,MinnesotaCubeDays2020,222,F,0,1,R' F R U2 R' U' F' U R U2 R',1601760,1,5, R U2 F U2 F'
1186294,MinnesotaCubeDays2020,222,F,0,1,U2 R' F' U' F R2 U2 R2 F U2 R,1601762,3,5, R U' F R U2
1190116,TurkishSummer2020,222,A,0,f,R' F U' F U2 F U' F R2 F' R2,1612245,2,5, R' F2 U F' R'
1190321,EstonianOpen2020,222,B,0,1,U R' U R2 U' R' U' R' U' F R2,1614116,2,5, F' U' F' U F
1198873,JieyangGoodMorning2021,222,A,0,1,R' U F2 R U R U' R' U' R' U2,1637826,3,5, F' R2 F U R2
1200620,ShenzhenNanshanMorning2021,222,A,1,1,R' U R U R' U2 R2 U2 R' U R',1641947,2,5, U' R' U' R2 U'
